"corpus"	"match_position"	"left context"	"match"	"right_context"	"text_recipient"	"text_sender"	"text_year"
"Semperi ja Barbaruse kirjavahetus"	"239138"	"Armas Asm &amp;amp;amp ; armulik provva ! Meie ei kujuta teid nyyd teisena ette , kui Itaalia päikse akkumulaatoreid , teie nägudel ja pää ymber on võreng – sydamein Lõuna randade liivane põleng : nicht Alles geht vorüber und wird zum Traum . Teie kopsen on praegu veel Kapri kodenseerit hapnikku ja ozooni , ninasõõrmein õitseva looduse troopilised aroomid . Usun , olete ise troopilised : päikesest tõmud teie tagumikud , turjad ja teised sfäärilised attribuudid . Teie silmin ujuvad veel näht maastikud , veren ekspresside , gondoolide ( mitte vahetada kondoomiga = soovimatu assotsiatsioon ! ) rütm ; muuseumi rahust ja vaikusest on hää mõtelda õhtuti , vajuden päevaga minevikku : broom , bromural , veronal , adalin , luminal , narcophin , + coitus , – rahustab , annab und . Oo , mu suu ei ole maitsenud Itaalia kollast veini , mu veri ei kihka Torino viinamarja mahlast , ma vaid ainult eenolevaist võimalusist ropp ja purjun , ning mu nilbe keel vajaks joodiga määrimist : minu kynism on ekstaasi aseaine . Millal lähme taas Itaaliasse , ehk Pariisi ? Eesti on hirmus , Eesti on kylm , niiske , higine : pilved kui takune pesu taevanööril , päiksel väsind nägu ja tuul undab kui sygisel õudselt ! Ent rahvas , põleva sydamega kirjanikkond ? Oo , põetakse , põetakse raskelt , vaikselt kroonilist haigust , – ymberringi haigemaja raskete haigete jaoskonna vaikus ja õhk . Eesti vaimline potents on hinge vaakuman ; kirjanikke"	"huvitab"	"veel kõhukysimus ( Tuglas kõrgendab “ Loomingu "" toimetaja palka 24.000 + korrektuuri + tõlgete + kaastöö + välisautorite tõlgete honoraar = ∞ . ) . Kysid , mis kodumaal tehakse , mõeldakse ? Võid juba arvata : tehakse , mis enne tehtud , mõeldakse , mis enne mõeldud ja sedagi rohkem teise otsaga – ähkiden , puhkiden . Olete õnnelapsed , et kaugel viibite ja lehti pole lugenud : tyhjus , tyhjus ; isegi kirjanduslikud lisad on likvideerit , et nende asemel vanust žurnaalest prahti ja rämpsu ( ilma honoraarita ) propageeri ja vanu anekdoote yles soendada . “ Esmaspäev "" &amp;amp;amp ; “ Nädal "" on nyyd ajalehti-kirjandus , – keegi maamees rääkinud veel tõsise näoga : muidu kena kirjanduslik aegkiri see “ Esmaspäev "" , – ainult liig teaduslik ! “ Looming "" oleks ilma Asmi + Paaži + Underi loominguta vist täitsa lage ; iga ilmuv nr. langeb , vajub , nagu Emrk. kurss . Pärnun hakkab ilmuma ( 1/VI/1 ) suvituspildileht “ Lilulii "" – vist “ Odamehe "" toetusel . Arvatavasti võiksime “ Odamehe "" uskuma panna yhe revolutsioonilisema ( loomingu suhtes ) aegkirja vajadusse , vastandiks ametlikule “ Loomingule "" . Esiteks andsin siiski “ Liluliile "" yhe artiklikese – “ meie kirjandusloomingulik status quo "" + yhe värsi ; ei ole ju lõppude lõpuks tähtis , kun inimene end avaldab , – paber samast vabrikust , kui “ Loomingulgi "" ja trykimust on kogu Eestin haisev – alam sort &amp;amp;amp ; aevastama panev . Kahvatu toimetaja ( keegi Kask ) palus minult Sinu ( Asmi ) aadressi , mille ka andsin ; lubas kaastööd norida . Haigutame natukene “ Odamehe "" kirjanduslikku maitset ja paneme ette kirjastama hakata ( ytleme sygisel ) meie almanakki , ehk aegkirja . Kunstnikkude ryhm ( kubistid ) tegutsevad praegu väga energiliselt ( 25.–29. maini Pärnun näitus ) , – võime neid illustreerijaina kasutada . Asm , tule koju , provva tulge koju , – teeme Pärnun , mis tarvis teha . Noorem põlv on epigoonid , – neist uut eluvõimulist loota on raske , – aeg kutsub meid ka väljanpool “ Loomingut "" looma . Seni on minu propaganda kodumaal vastukõlatuks jäänud , – kõik näeks , et juba kõik valmis oleks , – Almanak + Honoraar , – aga ise teha ei taha keegi . Tartu “ Linda "" skepsis &amp;amp;amp ; apaatia laguneb laiali Tallinna – yle kogu Eesti . Miin , mis nädalat paar tagasi Pärnu sadaman lõhkes , oleks pidanud malelauad ( Linda pääl ! ) segi paiskama . Esperantistid teevad ainult tööd ; tõlgivad minu “ Geom. inimesest . "" NB.* nii et osa kogust enne Esperanton ilmub , kui algkeelen . Vahtra venitab illustratsioonega , – muidu oleks ammu võind trykin olla . Soovin paremaid päevi kuni nägemiseni Pärnun , Nikolail 28. Millal tulete ?"	"Semper"	"Barbarus"	"1924"
"Semperi ja Barbaruse kirjavahetus"	"240311"	"Kubistide näitus ei võinud midagi kypset pakku , oli tunda mõjusid ja mõjutusi ( nagu seegi siin Léger’lik ) , aga siiski , võis rahule jääda mõne julge kompositsiooniga ja yrgvärvide fortissimo-liku kokkukõlaga . Mehed on otsingul ja juba see rahulolematus on"	"huvitav"	"nähtus . Sygisel lubavad täitsa uute töödega esineda . Kysid minu kogu ilmumisaega . Käsikirja yhes lepinguga sain ilustuste viibimise tõttu alles enne pyhi „ N-E“le saata . Näeme , kas on tingimustega peri ."	"Semper"	"Barbarus"	"1924"
"Semperi ja Barbaruse kirjavahetus"	"241274"	"Armas Asm ! Sinu psyyhoanalyys tänuga käen ( mida oleksid väitekirjana kasutama pidanud ! ) Meie kasutasime seda aga lõbusa meeleolu loomiseks , – oli"	"huvitav"	"lugeda . Muide elame suurte tulikahjude ja põlemiste perioodin : pea iga öö taotakse kella ja rahvas rändab ; täna oli neljas juhus sen seerian . Arvatakse , et mõni pyromaaniliste kalduvustega isik tegutseb ."	"Semper"	"Barbarus"	"1924"
"Semperi ja Barbaruse kirjavahetus"	"241415"	"Pole Sulle enam ammu juba kirjutanud . Olen nyyd jälle siin , Berliinis . Olen seekord sattund Luna Pargi kylje alla ja pärast lõunat hakkab yks igavene huugamine ja põrisemine , mis õhtu puhkeb rakettidesse ja muusikasse . Pole kõigile sellele ja muule veel saanud sisse elada . Elu on nagu normaalsemaks ( kuigi ikka veel võrratu kallis ) muutunud . Kunstielugi tõotab"	"huvitav"	"saada . Täna võtsin piletid Djagilevi baleti õhtuile , mis oktoobris siia tuleb . Loodan veetlevaid õhtuid ."	"Barbarus"	"Semper"	"1924"
"Semperi ja Barbaruse kirjavahetus"	"242611"	"Või oled Sa ylepää sarnast laadi koosajakirjade vastu ? Kuid siis tuleb valida ,"	"emba"	"kumba , kus ylepää vait olla ( ka mitte raamatuid välja anda , sest nende kirjastamine on vaevaline , nende välimus vastik ) või siiski end kuskil avaldada . Ja kus ? Pole palju valida – Päevaleht , Vaba Maa ja Looming . Ajalehtedes oma lillekesega partei sõnnikuhunnikute vahel jalutada või ajakirjas ikkagi enam vähem omataolisega . Muidugi , toimetamise viisis võib lahkarvamisi tulla . Mul ongi palju vastu vaielda olnud . Kõigepäält kyll liig akadeemilise tooni pärast , mis meelsamini väldiks kõike seda , milles on sappi , irooniat , följetoonlikku , võitluslikku . Aga siin oleme ise syydi . Pean tunnistama , oleksin ise pidanudki vahest sule kätte võtma , et kui mitte muud , siis vähemalt algustki teha mõnele poleemiliste artiklite reale . Kuid eemal olles , ei saa ka olla nii võrd ligidal kõigile elavamaile kysimustele . Ainult yhte näen selgesti ja vist ei aita teisiti , pean ligemal ajal selle kohta sõna võtma , see on imelik maitse labastumine , kylarealismi pöördumine laial frondil , keskpärasusse sattumine , mis isegi niisuguse maitsekohtuniku pää on segi ajand , nagu Tuglase oma ( Taavet Soovere eesti Don Quijote ! ) . Ma ei tea , kas Sa seda yldise tasapinna allalaskumist oled silmanud . Kurb on mõelda , kuis kõik aated aegapidi luituvad – eetiline võitlushimu , käremeelne oppositsioon tõpruste vastu ja puhtkirjanduses vähegi aristokraatsem hinnang , mis vaimu uhkusest peaks välja kasvama . Aeg oleks vastu astuda !"	"Barbarus"	"Semper"	"1924"
"Semperi ja Barbaruse kirjavahetus"	"244594"	"Nyyd tuleks tõesti ka kunstiliste printsiipide ja"	"veendumustega"	"kord vahele astuda . Kui „ Õkva “ seda teed tahab käia : olgu tervitet ! Aga ma ei taha selle nimega hästi nõus olla , mu maitse on imelikul viisil selle murdesõna vastu , võib olla , kui nii „ psyhhanalyytiliselt “ vaatlen , sellep. , et need , kellelt lapsepõlves esimesena seda sõna kuulsin , olid setukesed oma potikoormaga ja võru-setu murdega ; siit siis see lisamaik , vähe koomiline , pejoratiivne , mida nii tõsisele asjale mina ei saaks anda . Ent see on puhtisiklik kysimus ja maitse . Ja see ei puutu asjasse . Sisuliselt on aga nimi hää . Kontakti astumine teiste maade kirjanduse ja kunstiga – muidugi tarvilik , ylitarvilik : kuid kas esperantokeelne ajakiri siin kasu võib tuua , on kysitav . Esiteks , kahtlen , kas esperantolaste kunstiline väärtus ja potents kuigi suur on , kas nendelt võet kaastöö iial seda väärib , mis yhe rahva oma keeli kirjutet kunstitöö . Ma olen kaunis kodus saksa , prantsuse , – viimasel ajal ka itaalia kirjanduses , loen vahetpidamata ilmuvaid ajakirju , jälgin kõige värskemaid kirjanikke , kuid ma pole veel esperanto-kuulsusi ja -väärtusi silmanud . Minu vaated esperanto kohta kirjanduse alal on eitavad , pooldan teda ainult ärilises suhtes ja muil praktilistel aladel , kus ta võib kasu tuua , nagu raadio , foto jne. Keeleteadlasena , keele armastajana ei saa ma kuidagi yhevääriliseks tunnustada loomulikku keelt ja kunstlikku , lille klorofylliga ja paberlille . Sõna loomulikus keeles on seot tuhande peene narmaga kõige sygavamas hingesopis , mida mööda kirjanduslikud symbolidki yles kerkivad ; kunstlikus keeles , geomeetrilises , on tegemist lukkidega , jatkudega , mida siia otsa kruvida saab ja säält ära võtta , nii kui mõistus käseb , juhit otstarbekohasusest . Ja luules eriti on kõige sygavam ikka nii pööraselt otstarbekohatu . Aga mis ma siin esperanto vastu sõitlen ! See ei vii kaugele . Ja sellest võiks pikki traktaate kirjutada . Tähtis on see , kui tõesti midagi sääl peaks hääd leiduma ( milles kahtlen ) , miks siis mitte võtta . Kuid miks siis juba mitte otsekohe loomulikkude võõraste keelte poole pöörduda . Nende varandused on ju võrratud . Või on Sul miski teistsugused sidemed esperantoga ? Vahest ajakirja olemasolu kysimus on nende ringidega seot ? Asi ei ole mulle igatahes selge , kust Sinu pööre esperantismi poole ."	"Barbarus"	"Semper"	""
"Semperi ja Barbaruse kirjavahetus"	"245368"	"Armas Asm ! Vaevalt saan täna Sulle kahele kirjale vastata : tunnen viimaste syndmuste painavat rõhumist igas meeles , ega jõvva kõike kainelt kokku võtta . Oled seda kõike ajalehist muidugi lugenud ja kaugelt on kergem kõike analyseeri . Pean Sind praegusel momendil kadestama : kui hää kõike kaugelt näha ja kuulda . Katsun siiski mõnele Sinu väitele vastata , – pääasjalikult teise – viimase kirja omile . Esiteks : ei ole minul , ega ka Õkval esperantiste tarvis , vaid nimetasin mööda minnes , et rahvusvahelise kontakti pidamiseks , võib ka nende žurnaale kasutada ; ei ole mina nendega , ega ka “ Lilulii""ga seot . Viimane arvamine on Tartus &amp;amp;amp ; ka Tallinnas , et mina “ Lilulii "" algataja olen . Ei põrmugi ! Et mul yldse lehekylgi valida ei olnud , kus omi tõekspidamisi trykki &amp;amp;amp ;"	"veendumusi"	"avaldada , siis olin nõus , kui ettepanek tehti , kaastööga toetada . Palju’s meie “ Agu""gi parem on ja sääl on nii mõnigi sunnit olnud omi kirjutusi avaldama . Et “ Lilulii "" toimetaja alles suravõitu on ja Pärnu trykitehnilised olud armetud , siis ei ole ime , kui tagajärjed ka armetud . Nr. 2 trykkimine kestab toimetajal ½ aastat ja vaevalt ilmub see jõuluks . “ Lilulii""ga , ega tema kaastöölistega ei või Õkval muidugi midagi yhist olla ja kuigi 3. nr. ilmuma peaks , loobun kaastööst , kuna 2. nr-is mõni “ Geom. in. "" värss ilmub . Ei usu , et seegi värdjas parem saaks , kui nr. 1. Täpsemalt Õkvast kirjutan , kui Tartus ära käin – nii umbes jõulu uusaasta vahel ; sääl selgub , kui suured rahalised võimalused avanevad , milles ka Õkva tyyp oleneb : kas “ Tarapita "" kaust ( formaat teine ) , ehk soliid album , – esimene sagedasti ilmuv , teine kulukuse tõttu aeglasem . Ka selgub sääl , kas koostöötamiseks täielik võimalus avaneb , kas saame omavahel sobivaid tingimusi luvva , ja kes kaastöölised oleks . Kirjandus-kunstiline printsiip ilma kompromissita oleks esiplaanil , siis alles “ Tarapitalik "" kirjanduspoliitika &amp;amp;amp ; poleemika . Mis “ peninukid "" iseäralise uudisena programmistasid , see oli – “ Noor-Eesti "" kirjanduslik-kunstipärase traditsiooni edasiarendamine . Visna luges meil olles selle ette ja mina soovitasin sõna „ Noor-Eesti "" välja jätta , mis arvamisi oleks võinud tekitada mõnest neo-Noor-Eestist , missuguse mõttega Suits , Linde , Tammsaare j. t. ringi käinud . Samuti oli neil programmis absurdum , kõik “ Peninukkide "" kaastöölised saavad oma kaastööga “ Loomingut "" toetama , kui kutseyhisuse ( kyll on kutseyhisus ! ) suurt orgaani ."	"Semper"	"Barbarus"	"1924"
"Semperi ja Barbaruse kirjavahetus"	"246072"	"Kodumaa lood on synged ega jäta eemalseisjatki puudutamata . Vahel öösetigi äratavad nad yles – vähkre , haruta , käänle edas-tagasi – : ei aita kauge vahemaagi . Kõige olnu järel tuleb vist äärmine tagasitõmbumisjärk . Et maaliidu tissi imejad ( ja neid saab edaspidi olema arvamatu hulk )"	"huvi"	"ei tunne ei vaimliste ega hingeliste väärtuste vastu , siis tuleb kyll rasket yksindumisjärku veelgi kauem läbi elada ka – kirjanduses . Perivoolu ujujaid tuleb muidugi nii palju , et võistlusigi tekib – meeldimises . Kylarealism sulab tegelikult yhte oma ainult-sõnaliste vastastega . Nagu näha , on Visnapuugi Hurti vaimu välja kutsunud ja dr. J. L. oma õnnistuse peninukkidele annud ."	"Barbarus"	"Semper"	"1924"
"Semperi ja Barbaruse kirjavahetus"	"247560"	"„ Kui Teil mingi"	"saatusliku"	"juhuse läbi tuleks üheks aastaks eralduda muust maailmast ja kui Teile lubatakse oma üksindusse kaasa võtta 4 raamatut , millest vähemalt üks oleks eesti kirjanduse toode , millised oleksid Teie poolt valitavad raamatud ? Ja miks ? “"	"Barbarus"	"Semper"	"1930"
"Semperi ja Barbaruse kirjavahetus"	"248705"	"Vastus ankeedile suurepärane – aitäh – käes . Teisest nrist pääle loodan Loomingu saavat pisut"	"huvitavama"	". Esimene nr. on igav , nagu isegi näed . Kui oma töödega toime jõuan , sõidan kolmap . õhtu välja . Nii siis nägemiseni neljapäev !"	"Barbarus"	"Semper"	"1930"
"Semperi ja Barbaruse kirjavahetus"	"248759"	"&amp;amp;amp ; südamen kui tunneks miski"	"lünka"	":"	"Semper"	"Barbarus"	""
"Semperi ja Barbaruse kirjavahetus"	"250036"	"Armas Asm ! Tahtsin Sulle kohe kirjutada , et Sa end minu Tartu sõidust häirida ei laseks . Ära lase oma programmi segi paisata , vaid esine Tallinnas tingimata kõnega , – küll Sa juba teemi leiad ! Muide kõnelevad sääl enamikus uue ( Einbundi ! ) proentatsiooni mehed , – n.n. „ rohelised “ vaimliselt ( &amp;amp;amp ; muide ! ) . Nii siis püsi Tallinna positsioonil kauem &amp;amp;amp ; kaitse + ründa ! Asi on järgmine : sõidan üksi , ja saan Tartus peatada ainult 1 &amp;amp;amp ; 2 märtsil , – siis pean edasi sõitma , et 4 märtsi hommikuks kojus olla . Ei ma saa Bandrovskiga tutvust soetada , – päälegi ei tunne iseäralist"	"huvi"	"tolle , võib olla väga soliid , härra vastu . Kas sellest , et ta rohkem Linde , kui Pen-klubi külaline on , või tundub see kuidagi Strandmanni poliitika kirjandusliku toetamisena . Päämine aga , et mul võimata on kauemaks Tartu jääda kuni 2/III/2 õhtuni , – see on kategooriline tingimus . Nagu Sa arvasid , ongi meie daamid üksteist Feishneril näinud &amp;amp;amp ; omad jutud maha puhunud . Siuts on matuse reisist veel tublisti väsinud &amp;amp;amp ; osalt ka veel isa surmast sordiini all . Ei ta taha nüüd raudteest &amp;amp;amp ; sõidust teadagi , – arvab , et matkamise instinkt nii pea ei ärka , – isegi Pärnu näib tal pääle Narvas viibimise väga puhas , kodune &amp;amp;amp ; rahulik , – ja lilleline ( ! ) , – sest siin olla rohkem kärneriärisi , kui mujal . Nii siis asjata jätad Pärnu tulemata , – oleksid roosidega ülekülvatuna tagasi sõitnud &amp;amp;amp ; prouat loorberitega üllatanud ( neid võib süldisse panna ! ) . Või kes siia nurka &amp;amp;amp ; soppi tulla tahab ! Ainult Hubel vist olla lubanud , ja see oleks ainuke . Puudub Raudsepp veel , – ja siis oleks kena paarikene käes . Osalt ehk jääb Sul ühe pettumuse võrra vähemaks , et Sa Pärnu ei sõida , sest vaielusõhtu motiivid on väga koolipapalikud &amp;amp;amp ; lapsikud , rumalad isegi . Ega siinsed suurt vahet ei tee Sipelga , Mõtslase , Tuglase , minu , Sinu &amp;amp;amp ; teiste vahel ... On Sul ju „ Loominguga “ askeldamist küllalt ja sarnase suure töö man ei pakuks Pärnu vaielused miski huvi . Loobuksin isegi siinsest esinemisest , aga kord lubat , pean oma programmi täitma . Esinen avaõhtul , nii et Hubeliga just kokku ei puutu ( ta tuleb kirjanduslikuks kohtuks ! ) ."	"Semper"	"Barbarus"	"1930"
"Semperi ja Barbaruse kirjavahetus"	"250302"	"Armas Asm ! Tahtsin Sulle kohe kirjutada , et Sa end minu Tartu sõidust häirida ei laseks . Ära lase oma programmi segi paisata , vaid esine Tallinnas tingimata kõnega , – küll Sa juba teemi leiad ! Muide kõnelevad sääl enamikus uue ( Einbundi ! ) proentatsiooni mehed , – n.n. „ rohelised “ vaimliselt ( &amp;amp;amp ; muide ! ) . Nii siis püsi Tallinna positsioonil kauem &amp;amp;amp ; kaitse + ründa ! Asi on järgmine : sõidan üksi , ja saan Tartus peatada ainult 1 &amp;amp;amp ; 2 märtsil , – siis pean edasi sõitma , et 4 märtsi hommikuks kojus olla . Ei ma saa Bandrovskiga tutvust soetada , – päälegi ei tunne iseäralist huvi tolle , võib olla väga soliid , härra vastu . Kas sellest , et ta rohkem Linde , kui Pen-klubi külaline on , või tundub see kuidagi Strandmanni poliitika kirjandusliku toetamisena . Päämine aga , et mul võimata on kauemaks Tartu jääda kuni 2/III/2 õhtuni , – see on kategooriline tingimus . Nagu Sa arvasid , ongi meie daamid üksteist Feishneril näinud &amp;amp;amp ; omad jutud maha puhunud . Siuts on matuse reisist veel tublisti väsinud &amp;amp;amp ; osalt ka veel isa surmast sordiini all . Ei ta taha nüüd raudteest &amp;amp;amp ; sõidust teadagi , – arvab , et matkamise instinkt nii pea ei ärka , – isegi Pärnu näib tal pääle Narvas viibimise väga puhas , kodune &amp;amp;amp ; rahulik , – ja lilleline ( ! ) , – sest siin olla rohkem kärneriärisi , kui mujal . Nii siis asjata jätad Pärnu tulemata , – oleksid roosidega ülekülvatuna tagasi sõitnud &amp;amp;amp ; prouat loorberitega üllatanud ( neid võib süldisse panna ! ) . Või kes siia nurka &amp;amp;amp ; soppi tulla tahab ! Ainult Hubel vist olla lubanud , ja see oleks ainuke . Puudub Raudsepp veel , – ja siis oleks kena paarikene käes . Osalt ehk jääb Sul ühe pettumuse võrra vähemaks , et Sa Pärnu ei sõida , sest vaielusõhtu motiivid on väga koolipapalikud &amp;amp;amp ; lapsikud , rumalad isegi . Ega siinsed suurt vahet ei tee Sipelga , Mõtslase , Tuglase , minu , Sinu &amp;amp;amp ; teiste vahel ... On Sul ju „ Loominguga “ askeldamist küllalt ja sarnase suure töö man ei pakuks Pärnu vaielused miski"	"huvi"	". Loobuksin isegi siinsest esinemisest , aga kord lubat , pean oma programmi täitma . Esinen avaõhtul , nii et Hubeliga just kokku ei puutu ( ta tuleb kirjanduslikuks kohtuks ! ) ."	"Semper"	"Barbarus"	"1930"
"Semperi ja Barbaruse kirjavahetus"	"250522"	"Olen juba lõplikult otsustand esineda Tartus : tuleb avakõne esimesel õhtul , ja sellest jatkub . Olen rahul , sest kõne on ikkagi kergem , kuna lyyriline valang=avameelsus suure massi ees nõuab autorilt enesevägistust suuremal või vähemal mõõdul ja on pisut nagu piinlik . Kaden . Bandrowski Kindral Barczi loen praegu , on ysna"	"huvitav"	"stiililt kui ka hoolt ."	"Barbarus"	"Semper"	"1930"
"Semperi ja Barbaruse kirjavahetus"	"251085"	"Need päevad on läind askeldamispalavikus . Kirjandusnädala enesega polnud kyll palju otsekohest tegemist , aga siis lamas ju kogu see Kaden-B. vastuvõtt Tartus minu õlul . Seda raskem oli siin asja korraldada , et tuli kõik banketid jne oma taskust korraldada ( esialgu muidugi ) , ise joosta ja talitada , kuna teised passiivselt kaasa aitasid . See poleks olnud veel nii hull , aga Tallinna vastuvõtul juhtus skandaal – meie sekretärihärra , Oras , oli ennast nii täis võtnud , et esiteks ¾ tundi hiljaks jäi banketile , kus tema see piduperemees ise oli ja pidi kylalisi vastu võtma , teiseks vaevalt lauda istunud , hakkas Pen-klubi juhatuse nimel „ kõnet “ pidama , millest yks asjaosaline oli aru saand ainult kolm sõna – Hindenburg , Lidendorff , Mussolini . Pidul viibivad kirjanikud kiskund ahastusest juukseid pääst ja viimati saadud pudrutava kõnemehe frakisabast kinni haarata ja mees istuli kiskuda , ilukõne fontaan sulet siis hurraa-korkidega ... Hiljem kukkund ta juba yhes tooliga pikali . – Kui siis ma Tartu vaksali vastu läksin , aimasin K.-B. rõõmu , mille ta avaldas oma senisest adjudandist vabanemise puhul , kes talle ka vagunis kannul oli , kuigi K. oli palund , et keegi teine teda Tartu saadaks või et ta võiks sinna yksi sõita ... Kui Tartus Oksfordi kangelane silmapiirilt eraldeti , oli K.-B. veel Tallinnas seda tänumeelega mäletand . Nii olid need lood . Tartus aga veetsid siinsed mehed ysna mõnusaid tunde selle mõnusa mehega , kes end tundis nagu oma õiges miljöös , kuna Tallinnas tahet teda nii väga diplomaatlikult kohelda . Niisuguste isiklikkude tutvuste kaudu astub nagu kogu võõras kirjandusmaailm ligemale , oled"	"huvitet"	"sellest . Kui mitte enam , siis seegi on tulus , sellest jatkub . K.-B. kirjanduslik pale hakkab nyyd selguma , kus olen lugend läbi ta „ Kindral Barczi “ ja mõned novellid : närvlik , vahel huvitavaid pilte pilduv lause , ekspressionistlik , katkendlik nagu midagi Heinrich Manni taolist ; silma rohkem liikumise , teo jaoks , kui kirjeldusele , meeleolule ; tung lihtsusele – jah sellest ta kõneles oma aulakõnes , tung selgusele , – see on aga talle raffineeritus , on palavikus inimesele klaas vett . Sest oma olemuselt on ta siiski barokk . – Huvitav on tema romaanist tagasi tulla meie romaanikirjandusele : sääl kõik kondenseerit tegu , meil – kirjeldus-maastik-meeleolu-unistus ."	"Barbarus"	"Semper"	"1930"
